name,swing precision,swing recall,swing fscore,woba
 Aaron Judge,0.6901785714285714,0.6606837606837607,0.6751091703056769,0.387
 Manny Machado,0.6772093023255814,0.7020250723240116,0.6893939393939393,0.35
 Jose Marmolejos,0.6738197424892703,0.6382113821138211,0.6555323590814195,0.256
 Colin Moran,0.6549192364170338,0.6979655712050078,0.6757575757575757,0.318
 Joc Pederson,0.653475935828877,0.6663031624863686,0.6598272138228941,0.315
 Henry Ramos,0.6991150442477876,0.7745098039215687,0.7348837209302326,0.244
 J.T. Realmuto,0.6782273603082851,0.6991062562065541,0.6885085574572126,0.336
 Hunter Renfroe,0.6505681818181818,0.6669902912621359,0.6586768935762225,0.344
 Eddie Rosario,0.6394052044609665,0.7577092511013216,0.6935483870967741,0.316
 Andrelton Simmons,0.677027027027027,0.6215880893300249,0.648124191461837,0.252
 Caleb Smith,0.6944444444444444,0.4716981132075472,0.5617977528089889,0.147
 Drew Smyly,0.7317073170731707,0.6521739130434783,0.6896551724137931,0.064
 Vince Velasquez,0.6792452830188679,0.72,0.6990291262135921,0.126
 Taijuan Walker,0.7142857142857143,0.5652173913043478,0.6310679611650485,0.119
 Stevie Wilkerson,0.7083333333333334,0.6415094339622641,0.6732673267326733,0.19
 Mason Williams,0.75,0.7183098591549296,0.7338129496402879,0.27
 Trevor Williams,0.8157894736842105,0.47692307692307695,0.6019417475728156,0.196
 Christian Yelich,0.7716346153846154,0.670846394984326,0.7177193963107881,0.325
 Whit Merrifield,0.7078220858895705,0.7132921174652241,0.7105465742879139,0.306
 Carlos Martinez,0.6226415094339622,0.6,0.611111111111111,0.088
 Xander Bogaerts,0.6384279475982533,0.6242527754056362,0.6312607944732297,0.368
 Webster Rivas,0.6343283582089553,0.6439393939393939,0.6390977443609023,0.286
 Hanser Alberto,0.6108007448789572,0.82,0.7001067235859124,0.296
 Jorge Polanco,0.6926196269261963,0.7052023121387283,0.6988543371522096,0.349
 Miguel Sano,0.6775510204081633,0.6613545816733067,0.6693548387096774,0.332
 Wilmer Difo,0.7505070993914807,0.7991360691144709,0.7740585774058578,0.312
 Kole Calhoun,0.7519788918205804,0.8189655172413793,0.7840440165061898,0.292
 Jacob deGrom,0.7384615384615385,0.8,0.768,0.331
 Adam Duvall,0.65,0.670487106017192,0.6600846262341327,0.324
 Adam Eaton,0.6751824817518248,0.6678700361010831,0.6715063520871145,0.271
 Phil Gosselin,0.6432926829268293,0.6107091172214182,0.6265775798069785,0.297
 Scott Schebler,0.6891891891891891,0.7846153846153846,0.7338129496402878,0.161
 Kevin Kiermaier,0.6935064935064935,0.7458100558659218,0.7187079407806191,0.31
 Andrew Knapp,0.6695402298850575,0.758957654723127,0.7114503816793892,0.196
 Chad Wallach,0.5915492957746479,0.631578947368421,0.610909090909091,0.224
 Jorge Alfaro,0.5957120980091883,0.7874493927125507,0.6782911944202267,0.274
 Jurickson Profar,0.741424802110818,0.6527293844367015,0.6942557134033354,0.293
 Javier Baez,0.5259574468085106,0.758282208588957,0.6211055276381908,0.344
 Jake Cave,0.7614678899082569,0.6693548387096774,0.7124463519313303,0.241
 Phillip Evans,0.6843373493975904,0.6810551558752997,0.6826923076923077,0.278
 Cam Gallagher,0.7037037037037037,0.6755555555555556,0.689342403628118,0.276
 Austin Hedges,0.684375,0.7448979591836735,0.7133550488599348,0.227
 Scott Heineman,0.59375,0.59375,0.59375,0.226
 Francisco Lindor,0.7089627391742196,0.7082494969818913,0.7086059386009059,0.317
 John Nogowski Jr.,0.8672199170124482,0.6572327044025157,0.7477638640429338,0.273
 Rougned Odor,0.7013372956909361,0.7444794952681388,0.7222647283856158,0.289
 Austin Slater,0.7611111111111111,0.6639741518578353,0.7092320966350303,0.321
 Trevor Story,0.683046683046683,0.736098852603707,0.7085811384876806,0.341
 Garrett Stubbs,0.6842105263157895,0.6610169491525424,0.6724137931034484,0.205
 Daniel Vogelbach,0.7305699481865285,0.4973544973544973,0.5918153200419727,0.325
 Gary Sanchez,0.7027027027027027,0.644870349492672,0.6725455614344503,0.314
 Max Kepler,0.767580452920143,0.6992399565689468,0.7318181818181818,0.309
 Austin Gomber,0.6533333333333333,0.7313432835820896,0.6901408450704225,0.101
 Roman Quinn,0.7864077669902912,0.648,0.7105263157894738,0.275
 Maikel Franco,0.6353741496598639,0.6568213783403657,0.6459197786998616,0.263
 Robel Garcia,0.6857142857142857,0.6486486486486487,0.6666666666666667,0.194
 Ji Man Choi,0.7605893186003683,0.6826446280991736,0.7195121951219512,0.334
 Jackie Bradley Jr.,0.7164179104477612,0.675263774912075,0.6952323476161738,0.224
 Taylor Motter,0.6911764705882353,0.7966101694915254,0.7401574803149606,0.259
 Tommy La Stella,0.7591240875912408,0.5581395348837209,0.6432989690721649,0.307
 Pedro Severino,0.7003699136868065,0.6810551558752997,0.6905775075987842,0.299
 Renato Nunez,0.6363636363636364,0.660377358490566,0.6481481481481481,0.287
 Jeimer Candelario,0.6732673267326733,0.6862910008410429,0.679716784673053,0.344
 Yonathan Daza,0.6617647058823529,0.6841216216216216,0.6727574750830565,0.304
 Ramon Urias,0.7709090909090909,0.668769716088328,0.7162162162162161,0.341
 Jose Rondon,0.6923076923076923,0.6,0.6428571428571429,0.316
 Nick Ahmed,0.6734234234234234,0.6977829638273045,0.6853868194842407,0.269
 Brian Anderson,0.7209302325581395,0.7279843444227005,0.7244401168451801,0.314
 Austin Barnes,0.7684478371501272,0.6741071428571429,0.7181926278240192,0.285
 Josh Bell,0.7232580961727183,0.7407035175879397,0.7318768619662364,0.352
 Mookie Betts,0.7691453940066593,0.6387096774193548,0.6978851963746223,0.365
 Victor Caratini,0.7006802721088435,0.6447574334898278,0.6715566422167888,0.273
 Zach Davies,0.9,0.5346534653465347,0.6708074534161491,0.155
 J.D. Davis,0.7376681614349776,0.7633410672853829,0.750285062713797,0.357
 Aramis Garcia,0.6888888888888889,0.7005649717514124,0.6946778711484594,0.244
 Adrian Houser,0.6944444444444444,0.4854368932038835,0.5714285714285715,0.143
 Vimael Machin,0.7727272727272727,0.7285714285714285,0.75,0.16
 Nick Martini,0.7582417582417582,0.71875,0.7379679144385026,0.287
 Joe Musgrove,0.75,0.7777777777777778,0.7636363636363638,0.143
 Aaron Nola,0.8433734939759037,0.46357615894039733,0.5982905982905984,0.197
 Joe Panik,0.7882882882882883,0.6666666666666666,0.7223942208462333,0.244
 Michael Perez,0.6766743648960739,0.6554809843400448,0.6659090909090909,0.225
 Joe Ross,0.7837837837837838,0.6444444444444445,0.7073170731707318,0.248
 Blake Snell,0.7966101694915254,0.6103896103896104,0.6911764705882353,0.103
 Brandon Woodruff,0.7169811320754716,0.5891472868217055,0.6468085106382978,0.134
 Bradley Zimmer,0.724025974025974,0.6737160120845922,0.6979655712050078,0.3
 Harold Castro,0.604135893648449,0.7449908925318761,0.66721044045677,0.291
 Orlando Arcia,0.6885245901639344,0.7078651685393258,0.6980609418282547,0.245
 Raimel Tapia,0.6824925816023739,0.69,0.6862257583291894,0.305
 Aristides Aquino,0.6649076517150396,0.6461538461538462,0.6553966189856958,0.303
 Teoscar Hernandez,0.6857624262847515,0.7579143389199255,0.7200353825740824,0.369
 Yermin Mercedes,0.5911413969335605,0.7067209775967414,0.6437847866419296,0.317
 Jose Peraza,0.6628352490421456,0.7148760330578512,0.6878727634194831,0.28
 Ketel Marte,0.7330246913580247,0.6737588652482269,0.7021433850702143,0.385
 Grayson Greiner,0.7161290322580646,0.6851851851851852,0.7003154574132493,0.293
 Eric Haase,0.6854838709677419,0.6882591093117408,0.6868686868686867,0.316
 Jake Hager,0.6428571428571429,0.631578947368421,0.6371681415929203,0.18
 Brandon Nimmo,0.8343465045592705,0.6703296703296703,0.7433987813134733,0.369
 Jace Peterson,0.7452107279693486,0.5957120980091883,0.662127659574468,0.318
 Erick Fedde,0.6962025316455697,0.6043956043956044,0.6470588235294118,0.018
 Trea Turner,0.7285363859362224,0.7238017871649066,0.726161369193154,0.386
 Kevan Smith,0.6372549019607843,0.6565656565656566,0.6467661691542288,0.196
 Matt Beaty,0.6995073891625616,0.6543778801843319,0.6761904761904762,0.339
 Alex Blandino,0.746031746031746,0.5222222222222223,0.6143790849673203,0.27
 Kyle Freeland,0.7777777777777778,0.6805555555555556,0.7259259259259259,0.195
 Kevin Pillar,0.6359712230215827,0.7129032258064516,0.6722433460076046,0.297
 Jacob Stallings,0.7018030513176144,0.6495507060333762,0.6746666666666667,0.312
 Jose Ramirez,0.7020905923344948,0.6448,0.6722268557130943,0.372
 Alex Bregman,0.796969696969697,0.6477832512315271,0.7146739130434784,0.336
 Max Fried,0.8166666666666667,0.6712328767123288,0.7368421052631579,0.289
 Joey Gallo,0.7530981887511916,0.6443719412724307,0.6945054945054946,0.348
 Carson Kelly,0.7302100161550888,0.6251728907330567,0.6736214605067063,0.328
 Corey Seager,0.7395973154362416,0.8150887573964497,0.7755102040816326,0.389
 Jesse Winker,0.7157894736842105,0.6837988826815642,0.6994285714285714,0.403
 Jose Godoy,0.7121212121212122,0.5662650602409639,0.6308724832214765,0.193
 German Marquez,0.5462962962962963,0.6781609195402298,0.6051282051282051,0.288
 Nomar Mazara,0.6620498614958449,0.6494565217391305,0.6556927297668039,0.264
 Tom Murphy,0.7198641765704584,0.6784,0.6985172981878089,0.291
 Travis Jankowski,0.8200836820083682,0.6261980830670927,0.7101449275362319,0.312
 Jack Mayfield,0.6530612244897959,0.7286527514231499,0.6887892376681615,0.284
 Kevin Plawecki,0.7430555555555556,0.6645962732919255,0.7016393442622951,0.325
 Rob Refsnyder,0.7686567164179104,0.6186186186186187,0.6855241264559069,0.296
 Adalberto Mondesi,0.6987577639751553,0.8302583025830258,0.7588532883642496,0.306
 Miguel Andujar,0.6363636363636364,0.7457044673539519,0.6867088607594937,0.288
 Jason Vosler,0.7391304347826086,0.7391304347826086,0.7391304347826085,0.261
 Franchy Cordero,0.7195945945945946,0.7553191489361702,0.7370242214532873,0.222
 Franmil Reyes,0.6947835738068813,0.6811751904243744,0.687912087912088,0.354
 Luis Torrens,0.7258522727272727,0.6332094175960347,0.6763732627399073,0.311
 Daniel Robertson,0.7094594594594594,0.603448275862069,0.6521739130434783,0.265
 Richie Martin Jr.,0.7713004484304933,0.7577092511013216,0.7644444444444444,0.246
 Max Schrock,0.6354166666666666,0.756198347107438,0.690566037735849,0.329
 Dansby Swanson,0.7475806451612903,0.72421875,0.7357142857142858,0.322
 Kevin Newman,0.7052023121387283,0.6334371754932503,0.6673960612691467,0.249
 Chris Taylor,0.7764489420423183,0.6929392446633826,0.7323210412147505,0.338
 Carlos Correa,0.6985428051001822,0.6195476575121163,0.6566780821917808,0.364
 Zach Eflin,0.726027397260274,0.6385542168674698,0.6794871794871795,0.046
 Walker Buehler,0.823076923076923,0.5515463917525774,0.6604938271604939,0.14
 Alec Mills,0.8245614035087719,0.5280898876404494,0.6438356164383561,0.039
 David Dahl,0.6519721577726219,0.7025,0.6762936221419976,0.246
 Brett Phillips,0.811787072243346,0.6549079754601227,0.7249575551782682,0.313
 Tyrone Taylor,0.6356589147286822,0.6890756302521008,0.6612903225806451,0.333
 Byron Buxton,0.7061224489795919,0.7757847533632287,0.7393162393162394,0.419
 Lewis Brinson,0.5793780687397708,0.7268993839835729,0.6448087431693988,0.275
 Skye Bolt,0.7070707070707071,0.625,0.6635071090047393,0.113
 Steven Duggar,0.7151394422310757,0.6243478260869565,0.6666666666666666,0.327
 Edwin Rios,0.7431192660550459,0.6923076923076923,0.7168141592920354,0.182
 DJ Stewart,0.7603833865814696,0.7245053272450532,0.7420109119251752,0.31
 Taylor Ward,0.7372262773722628,0.6733333333333333,0.7038327526132405,0.333
 Wyatt Mathisen,0.7065217391304348,0.6435643564356436,0.6735751295336788,0.219
 Tomas Nido,0.5705521472392638,0.8454545454545455,0.6813186813186813,0.254
 Anthony Bemboom,0.5833333333333334,0.6086956521739131,0.5957446808510638,0.213
 Patrick Wisdom,0.6813725490196079,0.7483176312247645,0.713277742142399,0.346
 Joey Wendle,0.6472564389697648,0.643652561247216,0.6454494695700725,0.317
 Matt Olson,0.7394636015325671,0.7217651458489155,0.7305071915215745,0.379
 Austin Dean,0.704225352112676,0.6024096385542169,0.6493506493506493,0.32
 Alex Wood,0.7384615384615385,0.48,0.5818181818181819,0.08
 Taylor Jones,0.7064220183486238,0.7230046948356808,0.7146171693735499,0.283
 Matt Duffy,0.7565055762081785,0.6242331288343558,0.6840336134453782,0.327
 Donovan Walton,0.703125,0.7377049180327869,0.72,0.267
 Luis Castillo,0.6608695652173913,0.76,0.7069767441860464,0.169
 Manuel Margot,0.7075688073394495,0.7224824355971897,0.7149478563151797,0.301
 Pablo Reyes,0.6986301369863014,0.5930232558139535,0.6415094339622641,0.303
 Antonio Senzatela,0.5888888888888889,0.5888888888888889,0.5888888888888889,0.045
 Victor Reyes,0.6242171189979123,0.6842105263157895,0.6528384279475983,0.298
 Jorge Mateo,0.6650717703349283,0.7073791348600509,0.68557336621455,0.291
 Andrew Velazquez,0.75,0.7338129496402878,0.7418181818181819,0.252
 David Bote,0.7003424657534246,0.6805324459234608,0.690295358649789,0.268
 Harold Ramirez,0.6078697421981004,0.6989079563182528,0.6502177068214804,0.302
 Anthony Santander,0.6648822269807281,0.7212543554006968,0.6919220055710307,0.307
 Pete Alonso,0.6637246248896734,0.708765315739868,0.6855059252506837,0.363
 Christian Arroyo,0.634020618556701,0.7592592592592593,0.6910112359550562,0.332
 Cavan Biggio,0.7794432548179872,0.6352530541012217,0.7,0.298
 Michael Conforto,0.7255125284738041,0.6805555555555556,0.7023153252480705,0.322
 Adam Frazier,0.7339285714285714,0.6793388429752066,0.7055793991416309,0.341
 Jose Trevino,0.6456692913385826,0.6223908918406073,0.6338164251207731,0.261
 Nick Gordon,0.6740576496674058,0.7794871794871795,0.72294887039239,0.283
 Reese McGuire,0.7057356608478803,0.7092731829573935,0.7075,0.289
 Dom Nunez,0.7047413793103449,0.5956284153005464,0.6456071076011847,0.294
 Jorge Soler,0.7252543940795559,0.7006255585344057,0.7127272727272727,0.323
 Edmundo Sosa,0.6739811912225705,0.738831615120275,0.7049180327868851,0.322
 Guillermo Heredia,0.7357357357357357,0.7668231611893583,0.7509578544061302,0.292
 Yadiel Hernandez,0.7102473498233216,0.7458256029684601,0.7276018099547512,0.32
 Andy Ibanez,0.7077244258872651,0.7290322580645161,0.7182203389830507,0.325
 Julio Urias,0.5555555555555556,0.6578947368421053,0.6024096385542169,0.2
 Jake Cronenworth,0.7297811607992388,0.6251018744906276,0.6733977172958736,0.341
 Wil Crowe,0.6582278481012658,0.6933333333333334,0.6753246753246753,0.096
 Clint Frazier,0.7938718662952646,0.6209150326797386,0.6968215158924205,0.289
 Austin Meadows,0.7155797101449275,0.7091561938958707,0.7123534715960324,0.327
 Oscar Mercado,0.7482517482517482,0.7101769911504425,0.7287173666288309,0.294
 Chad Pinder,0.7617977528089888,0.7290322580645161,0.7450549450549451,0.307
 Adbert Alzolay,0.625,0.5357142857142857,0.576923076923077,0.088
 Pablo Lopez,0.75,0.7012987012987013,0.7248322147651006,0.075
 Tim Anderson,0.6764960971379012,0.7910750507099391,0.729312762973352,0.345
 Jake Bauers,0.7310344827586207,0.6730158730158731,0.7008264462809919,0.257
 Cody Bellinger,0.6884353741496598,0.7408491947291361,0.7136812411847672,0.237
 Willie Calhoun,0.7230769230769231,0.6593186372745491,0.689727463312369,0.301
 Zack Collins,0.7831325301204819,0.6728778467908902,0.7238307349665924,0.3
 J.P. Crawford,0.7700404858299595,0.6404040404040404,0.699264705882353,0.314
 Jonathan Davis,0.7531645569620253,0.5891089108910891,0.6611111111111111,0.21
 Hunter Dozier,0.6752221125370188,0.7044284243048403,0.689516129032258,0.293
 Adam Engel,0.6925925925925925,0.700374531835206,0.696461824953445,0.354
 Johneshwy Fargas,0.6238532110091743,0.7640449438202247,0.6868686868686869,0.275
 Dustin Fowler,0.7228915662650602,0.5882352941176471,0.6486486486486487,0.202
 Jake Fraley,0.7483731019522777,0.6436567164179104,0.6920762286860582,0.322
 Mitch Garver,0.7275,0.5866935483870968,0.6495535714285714,0.372
 Luis Guillorme,0.7283018867924528,0.5866261398176292,0.6498316498316499,0.311
 Garrett Hampson,0.7309007981755986,0.6468213925327951,0.6862955032119913,0.288
 Jonah Heim,0.712280701754386,0.7463235294117647,0.7289048473967684,0.256
 Michael Hermosillo,0.8,0.7529411764705882,0.7757575757575759,0.307
 Eric Lauer,0.8,0.5432098765432098,0.6470588235294118,0.24
 Kyle Lewis,0.7711267605633803,0.73,0.75,0.32
 Tim Locastro,0.678030303030303,0.5792880258899676,0.6247818499127399,0.237
 Tyler Mahle,0.7058823529411765,0.7441860465116279,0.7245283018867924,0.092
 Trey Mancini III,0.6491379310344828,0.6576419213973799,0.6533622559652928,0.326
 Jason Martin,0.7516556291390728,0.7206349206349206,0.7358184764991895,0.26
 Billy McKinney,0.7757685352622061,0.6412556053811659,0.702127659574468,0.277
 Ryan McMahon,0.7502145922746781,0.7319932998324958,0.7409919457397203,0.334
 Sheldon Neuse,0.7111111111111111,0.7384615384615385,0.7245283018867924,0.214
 Jacob Nottingham,0.6836734693877551,0.7052631578947368,0.694300518134715,0.263
 Tyler O'Neill,0.7116504854368932,0.7381671701913394,0.7246663371230846,0.384
 Joshua Palacios,0.6375,0.6,0.6181818181818182,0.236
 Chance Sisco,0.7741935483870968,0.6666666666666666,0.7164179104477612,0.205
 Dominic Smith,0.6559251559251559,0.7277970011534025,0.6899945325314379,0.291
 Rowdy Tellez,0.6319218241042345,0.6843033509700176,0.6570702794242167,0.306
 Pat Valaika,0.7058823529411765,0.7418181818181818,0.723404255319149,0.238
 Josh VanMeter,0.779467680608365,0.6038291605301914,0.6804979253112033,0.287
 Tyler Wade,0.7608695652173914,0.660377358490566,0.7070707070707071,0.304
 Eli White,0.7442396313364056,0.6857749469214437,0.7138121546961326,0.253
 Justin Williams,0.6486486486486487,0.6371681415929203,0.6428571428571428,0.229
 Kean Wong,0.6470588235294118,0.6936936936936937,0.6695652173913045,0.187
 Francisco Mejia,0.5739750445632799,0.7030567685589519,0.6319921491658489,0.32
 Jose Siri,0.5555555555555556,0.7647058823529411,0.6435643564356436,0.401
 Magneuris Sierra,0.6921296296296297,0.6557017543859649,0.6734234234234233,0.239
 Freddy Peralta,0.6712328767123288,0.5051546391752577,0.5764705882352941,0.096
 Amed Rosario,0.6353276353276354,0.6395793499043977,0.6374464030490711,0.315
 Willy Adames,0.7050691244239631,0.7223796033994334,0.7136194029850745,0.349
 Kelvin Gutierrez,0.6781609195402298,0.6135181975736569,0.6442220200181983,0.27
 Sergio Alcantara,0.7797356828193832,0.6555555555555556,0.7122736418511066,0.279
 Thairo Estrada,0.7215189873417721,0.6895161290322581,0.7051546391752578,0.346
 Domingo Leyba,0.6222222222222222,0.6588235294117647,0.64,0.172
 Austin Wynns,0.6388888888888888,0.5590277777777778,0.5962962962962963,0.236
 Andrew Benintendi,0.7206703910614525,0.7385496183206107,0.7295004712535343,0.328
 Garrett Cooper,0.681917211328976,0.6493775933609959,0.6652497343251861,0.367
 Will Craig,0.753968253968254,0.7037037037037037,0.7279693486590039,0.251
 Mauricio Dubon,0.6638176638176638,0.6996996996996997,0.6812865497076023,0.278
 Danny Jansen,0.7569620253164557,0.7493734335839599,0.7531486146095718,0.329
 Tony Kemp,0.7496062992125985,0.6287978863936592,0.6839080459770115,0.351
 Isiah Kiner-Falefa,0.6672645739910313,0.6257359125315392,0.6458333333333334,0.293
 Shed Long Jr.,0.7056277056277056,0.6707818930041153,0.6877637130801688,0.268
 Jeff McNeil,0.7564705882352941,0.8372395833333334,0.7948084054388134,0.301
 Frank Schwindel,0.6464435146443515,0.7169373549883991,0.6798679867986798,0.403
 Mike Tauchman,0.8102564102564103,0.7133182844243793,0.758703481392557,0.26
 Yu Chang,0.7110187110187111,0.7215189873417721,0.7162303664921466,0.294
 Sandy Alcantara,0.7058823529411765,0.36809815950920244,0.4838709677419355,0.079
 Ozzie Albies,0.6821862348178138,0.823960880195599,0.7464008859357696,0.336
 Victor Robles,0.7283582089552239,0.6931818181818182,0.710334788937409,0.274
 Mike Ford,0.7326732673267327,0.5692307692307692,0.6406926406926406,0.254
 Rafael Devers,0.6785980611483967,0.7771135781383433,0.7245222929936306,0.373
 Josh Naylor,0.6594360086767896,0.7069767441860465,0.6823793490460157,0.302
 Abraham Toro,0.6805555555555556,0.6630581867388363,0.6716929403701166,0.303
 Aledmys Diaz,0.6798029556650246,0.7212543554006968,0.6999154691462384,0.311
 Luis Urias,0.7241706161137441,0.6785079928952042,0.7005960568546538,0.34
 Lewin Diaz,0.6179401993355482,0.7530364372469636,0.6788321167883212,0.288
 Luis Arraez,0.7345750873108265,0.6393110435663627,0.6836403033586133,0.321
 Eloy Jimenez,0.6180048661800487,0.7448680351906158,0.675531914893617,0.317
 Gleyber Torres,0.756701030927835,0.7078109932497589,0.7314399601395116,0.307
 Willi Castro,0.6305525460455038,0.7461538461538462,0.6834997064004699,0.271
 Yandy Diaz,0.7759815242494227,0.6699900299102692,0.7191011235955056,0.325
 Bryan De La Cruz,0.6536697247706422,0.7142857142857143,0.6826347305389222,0.339
 Luis Rengifo,0.6666666666666666,0.7025495750708215,0.6841379310344828,0.244
 Yohel Pozo,0.6530612244897959,0.8135593220338984,0.7245283018867925,0.3
 Riley Adams,0.6872037914691943,0.5942622950819673,0.6373626373626373,0.332
 Greg Allen,0.6714285714285714,0.5108695652173914,0.5802469135802468,0.375
 Bobby Bradley,0.6794625719769674,0.6900584795321637,0.6847195357833655,0.314
 Matt Chapman,0.7428810720268006,0.6649175412293853,0.7017405063291139,0.311
 Michael Chavis,0.623574144486692,0.7627906976744186,0.686192468619247,0.277
 Greg Deichmann,0.704225352112676,0.6944444444444444,0.6993006993006993,0.136
 Isan Diaz,0.6901709401709402,0.6140684410646388,0.6498993963782695,0.252
 Drew Ellis,0.7839506172839507,0.6446700507614214,0.7075208913649026,0.23
 Jack Flaherty,0.6451612903225806,0.36363636363636365,0.4651162790697675,0.276
 Chris Gittens,0.6944444444444444,0.5813953488372093,0.6329113924050633,0.216
 Derek Hill,0.7158671586715867,0.708029197080292,0.7119266055045872,0.305
 Sam Hilliard,0.7042553191489361,0.6838842975206612,0.6939203354297693,0.318
 Rhys Hoskins,0.7108721624850657,0.6411637931034483,0.6742209631728044,0.364
 Alex Jackson,0.6573208722741433,0.7128378378378378,0.6839546191247973,0.227
 Connor Joe,0.7771260997067448,0.6865284974093264,0.7290233837689133,0.366
 Mitch Keller,0.6956521739130435,0.4266666666666667,0.5289256198347106,0.134
 Jordan Luplow,0.7453580901856764,0.7113924050632912,0.727979274611399,0.337
 Zach McKinstry,0.6636085626911316,0.6112676056338028,0.6363636363636364,0.282
 Tylor Megill,0.7166666666666667,0.6231884057971014,0.6666666666666667,0.243
 Cedric Mullins II,0.7000835421888053,0.6481051817478731,0.6730923694779115,0.372
 Ryan O'Hearn,0.686,0.7408207343412527,0.7123572170301142,0.274
 DJ Peters,0.685546875,0.7923250564334086,0.7350785340314135,0.272
 Emmanuel Rivera,0.7126436781609196,0.7126436781609196,0.7126436781609196,0.289
 Kyle Schwarber,0.7351154313487241,0.6443024494142705,0.6867196367763905,0.392
 Pavin Smith,0.7257142857142858,0.5945692883895131,0.6536284096757592,0.318
 Lane Thomas,0.7466367713004485,0.5935828877005348,0.6613704071499503,0.328
 Cole Tucker,0.7226890756302521,0.7078189300411523,0.7151767151767152,0.282
 Alex Verdugo,0.7092469018112488,0.6225941422594142,0.663101604278075,0.334
 Evan White,0.751269035532995,0.7081339712918661,0.7290640394088669,0.197
 Eddy Alvarez,0.6086956521739131,0.672,0.6387832699619772,0.277
 Logan Webb,0.6354166666666666,0.6161616161616161,0.6256410256410255,0.192
 Brian O'Grady,0.8114754098360656,0.7443609022556391,0.7764705882352941,0.265
 Paul DeJong,0.7122940430925222,0.7473404255319149,0.7293964957819598,0.293
 Ramon Laureano,0.6818181818181818,0.6680161943319838,0.6748466257668712,0.327
 Gavin Sheets,0.6657754010695187,0.6434108527131783,0.6544021024967149,0.352
 Joshua Fuentes,0.6423841059602649,0.790224032586558,0.7086757990867579,0.261
 Edward Olivares,0.6346153846153846,0.6633165829145728,0.6486486486486487,0.301
 Yoan Moncada,0.7088262056414922,0.6359183673469387,0.6703958691910499,0.347
 Shohei Ohtani,0.6630067567567568,0.6971580817051509,0.6796536796536797,0.393
 Yoshi Tsutsugo,0.7104722792607803,0.6692456479690522,0.6892430278884463,0.302
 Jonathan Arauz,0.6222222222222222,0.5283018867924528,0.5714285714285715,0.282
 Huascar Ynoa,0.6338028169014085,0.703125,0.6666666666666667,0.274
 Yonny Hernandez,0.7335907335907336,0.5621301775147929,0.6365159128978225,0.265
 Vidal Brujan,0.6545454545454545,0.6792452830188679,0.6666666666666666,0.068
 Ronald Acuna Jr.,0.7451612903225806,0.6695652173913044,0.7053435114503815,0.412
 Keibert Ruiz,0.6352201257861635,0.6824324324324325,0.6579804560260586,0.325
 Jesus Sanchez,0.6653225806451613,0.7142857142857143,0.6889352818371608,0.339
 Hoy Park,0.80859375,0.6052631578947368,0.6923076923076923,0.279
 Vladimir Gutierrez,0.5844155844155844,0.7377049180327869,0.6521739130434783,0.115
 William Contreras,0.6694214876033058,0.7319277108433735,0.6992805755395683,0.303
 Daulton Varsho,0.7054140127388535,0.7226753670473083,0.7139403706688154,0.322
 Jahmai Jones,0.8067226890756303,0.6442953020134228,0.7164179104477612,0.186
 Lars Nootbaar,0.7754010695187166,0.6196581196581197,0.6888361045130641,0.316
 Nico Hoerner,0.6549520766773163,0.6949152542372882,0.674342105263158,0.33
 Austin Riley,0.6674347158218126,0.7223607647547797,0.6938123752495011,0.379
 Nick Madrigal,0.6820652173913043,0.6338383838383839,0.6570680628272251,0.335
 Trevor Larnach,0.704331450094162,0.6393162393162393,0.6702508960573477,0.3
 Ryan Mountcastle,0.6181818181818182,0.7599611273080661,0.6817785527462947,0.335
 Ryan McKenna,0.7831978319783198,0.6752336448598131,0.7252195734002508,0.259
 Ke'Bryan Hayes,0.6906906906906907,0.6284153005464481,0.6580829756795422,0.301
 Kyle Tucker,0.7388646288209607,0.8087954110898662,0.7722501141031493,0.383
 Daz Cameron,0.6875,0.6390041493775933,0.6623655913978495,0.281
 Jonathan India,0.7116504854368932,0.5690993788819876,0.63244176013805,0.363
 Cal Raleigh,0.6515580736543909,0.8041958041958042,0.7198748043818466,0.231
 Nick Fortes,0.7192982456140351,0.5942028985507246,0.6507936507936508,0.426
 Trent Grisham,0.7952218430034129,0.6360327570518653,0.7067745197168857,0.32
 Curtis Terry,0.5316455696202531,0.4827586206896552,0.5060240963855421,0.132
 Matt Vierling,0.7164179104477612,0.6075949367088608,0.6575342465753424,0.356
 Alfonso Rivas III,0.7126436781609196,0.6262626262626263,0.6666666666666667,0.353
 Romy Gonzalez,0.7121212121212122,0.6911764705882353,0.7014925373134329,0.267
 Tyler Stephenson,0.7315541601255887,0.6131578947368421,0.6671438797423048,0.346
 Luke Williams,0.71875,0.6831683168316832,0.700507614213198,0.283
 Brendan Rodgers,0.7144654088050314,0.7454068241469817,0.7296082209377007,0.341
 Chris Paddack,0.7142857142857143,0.5494505494505495,0.6211180124223603,0.062
 Nathaniel Lowe,0.7445923460898503,0.663946587537092,0.7019607843137255,0.337
 Ian Happ,0.7304964539007093,0.656648451730419,0.6916067146282974,0.328
 Ty France,0.6910299003322259,0.7209705372616985,0.7056827820186599,0.353
 Brandon Lowe,0.6968215158924206,0.7836846929422548,0.7377049180327869,0.363
 Harrison Bader,0.6640106241699867,0.6493506493506493,0.6565988181221274,0.331
 Andrew Stevenson,0.7112860892388452,0.6895674300254453,0.7002583979328166,0.276
